"Mean","SD","NBeads"
9701,1049,10
450,361,3
2620,732,20
7168,1249,24
691,268,15
723,263,7
4551,690,17
1410,386,23
9021,903,17
6631,989,18
5049,638,15
5013,620,13
1243,280,12
1052,264,11
858,308,11
11929,1370,18
461,304,8
1221,398,6
7225,927,11
967,306,12
323,167,12
371,243,21
6248,723,19
2488,598,10
225,120,10
475,286,9
9296,954,7
12853,920,11
2937,505,11
12378,674,10
6881,1128,8
227,155,10
1015,402,13
9573,479,13
372,139,10
8323,1179,17
866,309,20
2125,407,11
225,179,11
212,230,4
449,381,13
472,262,9
2050,487,16
2429,639,11
516,94,9
8602,538,7
4414,716,20
1237,495,8
13213,1330,22
1736,521,10
14353,846,13
1802,602,15
499,238,11
3189,734,17
871,310,11
1456,491,9
745,313,13
748,330,13
3743,653,10
7749,578,14
8396,1051,23
17819,1675,5
2698,444,15
6623,664,17
177,100,11
2145,743,11
1028,275,9
551,159,10
2500,439,17
3158,577,13
474,89,6
4697,732,13
374,262,9
7679,708,16
247,149,15
96,69,6
370,192,8
13120,1219,9
27067,1938,15
5895,1014,15
1178,197,12
406,216,16
4503,913,13
13575,268,5
4808,564,3
2670,346,17
323,165,10
12782,1258,20
2053,565,16
12076,1464,10
626,235,11
465,198,4
1130,354,16
2158,221,8
685,369,13
2504,473,15
6279,501,15
10039,1544,12
5601,698,16
5435,708,14
2458,778,15
818,361,13
6412,979,15
3110,730,11
13387,1596,18
3295,174,7
11401,1096,19
17008,2080,15
542,321,10
209,116,9
15107,1813,15
8307,1340,13
9828,977,10
2250,474,16
1491,414,16
9790,1075,12
778,299,14
443,259,21
7713,1038,10
1346,362,15
8618,898,18
922,277,14
467,317,10
7481,920,13
11406,966,10
86,47,4
795,303,10
187,158,15
3992,786,16
311,185,10
2910,273,15
3463,571,13
12462,1600,22
10386,1294,11
1064,295,20
4570,791,11
6594,994,16
9494,1078,7
15592,2308,11
4412,635,10
554,266,11
11474,1243,10
1702,535,13
10316,1015,15
238,189,11
492,154,13
1251,288,8
3376,580,12
4802,594,4
1620,529,7
268,180,12
333,305,9
3186,369,26
4356,1020,13
297,221,8
7692,980,14
413,233,11
259,168,13
2367,457,13
3087,350,20
1982,563,23
4288,699,15
1221,217,10
10620,841,10
689,284,5
9120,1032,5
8700,998,10
401,314,19
2715,555,5
842,439,14
272,253,18
11662,1556,9
4894,914,14
2969,550,10
1481,511,17
5798,806,19
1709,494,17
251,122,13
17346,1658,18
5700,722,14
2406,397,9
7404,1257,18
1299,402,13
18236,918,12
758,274,18
690,247,15
598,316,9
1965,525,17
536,297,16
2301,405,7
9172,1125,11
3351,347,5
3226,548,16
149,120,13
756,283,15
3684,157,7
339,176,19
392,305,26
468,143,9
3172,549,8
16583,1401,11
9253,942,15
11428,1121,16
8665,55,3
4691,870,13
3896,324,10
4994,543,11
415,209,9
7208,831,3
11537,689,9
2399,222,15
61,48,4
2434,617,13
8576,803,8
14301,1685,16
4667,654,15
1438,521,16
2247,349,15
14829,1094,15
12383,1186,10
857,339,17
356,207,16
8131,1310,24
11359,890,14
2877,548,12
986,245,10
8598,1100,13
348,149,7
1294,356,12
1022,324,10
1713,407,18
10838,795,8
8987,1182,13
1069,376,17
6520,1156,13
7792,842,16
2945,204,4
911,302,10
14054,1037,14
735,269,20
1670,585,11
2268,469,13
251,132,13
820,318,11
103,57,9
262,135,10
1358,280,9
6664,822,9
2593,520,11
12993,1372,8
811,453,15
799,418,15
2293,489,15
430,227,21
670,360,13
1296,312,15
1004,379,17
758,542,11
7624,1577,11
12430,1115,17
3408,560,16
1119,241,12
14211,914,15
2299,897,6
4824,876,21
6142,814,10
1365,553,11
925,167,13
3930,769,13
5450,1060,3
2729,569,11
5418,750,11
7372,1138,7
1758,726,6
440,233,19
7156,751,14
1448,139,7
1301,488,12
488,137,11
589,185,7
11887,1195,15
3161,701,15
12265,1320,7
7350,758,11
956,476,13
2215,342,12
10153,1007,11
4905,727,19
1601,389,13
1021,332,12
220,149,17
8149,620,9
2849,583,12
1342,598,17
6335,925,13
1582,461,10
6217,1669,15
5076,603,13
5995,867,9
12723,1963,23
1579,273,11
7993,1267,21
200,151,14
2373,506,13
297,248,13
10422,651,16
8130,968,15
3253,638,15
2257,493,14
474,348,20
388,241,20
9708,1713,19
3571,542,11
571,273,14
226,181,17
510,296,23
366,230,17
566,379,15
922,505,17
18391,1769,7
11440,1184,15
374,195,8
4806,751,19
1166,484,18
771,601,10
12481,1221,11
3837,298,7
319,221,16
6801,762,24
2719,438,13
527,90,6
162,174,10
5790,780,12
7348,833,13
1245,357,8
3170,662,12
2628,411,15
3771,1012,17
370,256,16
7630,1233,16
3712,790,12
17062,1813,12
234,158,15
6814,831,13
279,177,13
3546,671,9
10653,1341,9
452,206,14
2456,558,14
532,310,17
2815,416,13
2379,657,9
1201,453,10
446,186,11
2988,630,15
6803,786,15
1888,370,13
16270,1378,17
7558,460,6
1728,402,5
4958,596,11
6261,1004,17
1490,416,9
1559,234,7
276,207,10
94,103,8
535,204,4
1564,217,9
1007,502,20
6725,782,14
38,23,6
9227,1466,11
173,138,12
348,233,15
5631,919,16
6845,1196,11
357,204,11
12984,962,16
1732,537,13
13507,1391,9
162,99,11
1583,453,13
8668,878,16
275,220,8
1478,489,14
6148,952,15
3098,597,12
414,313,10
2184,712,10
3107,431,16
9168,1118,10
601,527,11
2328,703,23
129,95,16
767,218,13
166,184,10
268,136,10
273,173,16
6638,952,19
740,408,10
3293,221,8
2805,340,7
3242,662,15
551,259,15
241,171,5
1256,337,9
381,194,17
1460,331,9
1484,564,13
13103,1276,15
3756,486,16
947,307,11
1499,431,12
317,221,11
4792,577,16
3949,887,14
2881,684,12
2104,373,13
627,325,14
2663,270,6
471,254,12
1006,546,7
1858,483,18
9403,1078,7
2514,574,15
315,167,15
12429,894,6
470,246,16
10105,944,14
2477,749,17
410,206,5
11055,809,10
9139,1090,10
4589,719,12
3921,963,10
5315,586,7
3965,414,12
49,35,10
377,216,12
4666,603,15
322,184,10
708,331,11
924,269,12
479,217,16
7303,503,8
15338,2079,26
7974,888,14
1646,405,14
9800,1284,15
248,156,10
547,142,9
2936,555,12
3794,51,5
8248,1195,7
23190,947,8
5531,877,14
224,193,13
1276,667,8
6811,1118,22
2588,905,20
5835,981,9
135,65,10
2695,612,9
6866,661,11
7443,610,15
911,367,15
613,417,14
4636,666,12
1262,383,13
214,188,11
1210,416,12
997,442,8
3698,1097,23
3904,676,12
949,459,22
958,441,14
4103,794,12
1216,172,9
321,294,12
13391,1075,8
824,302,9
3476,298,10
184,165,8
523,350,11
3082,591,8
1758,385,8
1086,575,13
10061,932,20
222,169,16
6284,927,12
14202,1160,7
10008,1351,19
6175,889,9
1259,420,10
5840,688,17
311,139,12
139,109,23
727,322,15
12114,793,21
4504,786,15
1861,396,15
1317,378,18
794,276,14
1978,430,11
2962,771,11
11494,930,14
1072,684,16
857,437,8
1138,423,8
2928,553,15
4324,774,18
15350,750,10
4792,1002,16
763,386,9
5908,779,19
18620,839,4
6850,857,12
305,191,20
607,300,9
6187,609,19
811,255,14
2113,665,11
1819,431,10
6310,977,12
490,277,16
928,284,17
1442,334,19
266,194,17
6996,675,13
251,224,10
3153,466,13
14419,1825,11
1019,395,25
8672,878,10
18960,1788,12
468,291,20
623,365,9
2718,510,13
367,284,17
922,323,13
11783,1294,15
6733,528,8
1238,392,12
3975,432,16
1856,485,16
5490,924,17
5536,880,17
361,212,16
335,244,9
955,646,8
19493,2103,15
1061,315,13
13164,1371,12
8490,704,12
957,111,7
832,298,10
3233,692,13
437,355,10
705,245,14
11631,11,3
742,318,13
6832,1112,15
17341,788,9
297,243,14
7101,423,9
1548,389,13
7823,1061,12
680,472,10
565,295,15
1205,534,9
12411,1210,19
4189,818,12
191,139,12
728,323,13
800,265,14
16242,545,10
316,133,16
151,142,11
3291,537,17
216,185,11
3305,743,11
2666,470,11
501,262,15
2465,636,11
11733,1229,11
9733,1118,5
1076,365,18
530,232,14
485,332,11
752,304,9
636,290,21
4958,1419,7
8095,1648,9
374,286,13
4738,529,14
1424,462,15
13617,1333,9
9775,1455,21
18917,2124,13
10612,1699,10
10997,1233,12
2731,596,19
1023,299,12
190,98,10
3548,604,10
8649,742,7
6794,1042,11
232,173,14
1323,256,9
13577,1328,21
993,401,16
5326,527,16
5201,959,12
253,197,20
208,163,16
261,213,9
3123,722,19
11588,1074,13
12638,1131,15
688,263,10
10540,726,14
13297,553,7
1449,298,15
1554,451,13
17828,1525,9
3754,881,15
288,214,19
2187,576,21
1199,405,11
410,248,16
194,202,8
772,256,9
719,331,14
2119,531,15
1019,377,18
7178,941,15
1889,472,13
1802,508,23
485,276,9
7819,491,6
83,57,9
84,27,5
2842,618,18
6380,890,9
419,273,9
615,320,14
1676,548,15
1226,577,9
989,336,18
2800,667,8
1055,567,9
2441,324,16
3239,244,10
518,351,8
12211,1234,17
215,67,8
20906,1465,13
571,114,12
2920,624,20
1993,527,19
3584,453,13
1116,203,10
13017,1438,20
212,180,17
660,422,16
5340,724,11
1808,580,9
2382,459,20
19107,2061,15
7627,997,11
7174,630,6
1045,427,11
10842,1292,18
1967,429,14
661,317,10
1442,403,11
9839,1159,9
471,243,12
297,269,13
6970,590,9
15767,993,11
1299,230,15
733,392,14
10256,1156,19
502,257,12
411,268,15
2860,558,10
5709,1010,12
5416,1041,18
4961,682,10
2413,603,17
5400,1030,7
396,245,16
735,390,19
2073,380,9
533,207,13
741,243,9
490,234,10
642,306,15
635,300,8
3779,709,10
7349,834,19
1197,364,16
376,279,11
5370,726,12
1465,360,13
1257,496,14
2948,681,15
726,431,12
741,299,9
547,373,10
499,101,11
332,148,7
2502,610,22
1409,435,16
1299,532,15
397,215,9
478,220,11
179,106,10
1326,284,12
9149,1207,13
15051,1277,14
207,212,6
477,319,18
626,273,10
263,162,12
6407,1092,12
919,288,3
280,187,14
1116,399,14
461,194,10
1479,444,11
12121,1418,17
163,84,8
11029,1723,14
920,351,23
305,187,8
14822,901,15
860,453,8
489,157,10
737,108,3
8531,1213,17
197,143,16
5378,786,10
525,320,8
793,468,12
160,140,19
818,282,22
897,489,10
276,163,9
2321,848,19
10000,1347,20
3726,259,7
9622,994,14
6292,610,16
458,381,17
3568,910,8
344,197,11
831,168,10
8315,1139,20
201,142,12
7541,545,10
755,325,18
3417,820,14
3637,660,18
16578,1629,16
11854,540,9
573,230,7
3216,605,22
442,286,12
9547,1048,6
5573,523,15
252,192,16
647,194,12
815,310,16
14254,914,15
859,268,13
1659,362,6
10657,1479,19
296,231,14
4366,663,17
7580,1173,8
4117,509,14
876,405,13
2942,675,9
3506,646,14
80,59,13
14911,1301,11
542,280,15
414,293,13
625,385,15
7723,998,15
3373,530,12
1548,285,5
339,228,20
611,300,20
506,246,14
3441,699,13
1004,310,4
931,491,16
2580,544,14
741,203,7
1017,447,9
2264,733,9
11298,1315,11
1043,217,9
1497,392,14
22456,1733,6
3354,826,15
2356,354,8
1254,424,14
2906,561,11
4156,556,15
1739,397,14
4045,690,14
180,131,14
4318,737,15
10210,1949,18
7623,1069,17
2528,691,10
14152,1278,18
262,218,13
1103,428,18
1131,357,16
12564,1849,6
3949,695,12
15368,1489,14
4395,963,7
3243,723,14
869,430,5
1373,484,23
8471,1267,12
287,245,12
11617,1348,14
644,417,10
7984,1006,12
10516,1186,15
2124,528,17
6593,677,18
891,343,11
757,315,7
1712,541,11
2170,426,19
7189,881,17
780,272,12
742,243,15
3942,808,12
6228,1124,9
242,159,13
20167,2149,12
1578,304,11
859,320,18
831,389,18
1215,339,7
212,149,19
758,347,22
7152,1056,19
373,234,15
656,223,9
371,247,15
15812,1502,10
2988,530,12
7432,226,6
2195,721,10
617,242,20
720,253,10
9491,1091,16
1240,285,14
2609,526,14
12617,1014,12
980,53,6
1665,257,12
1133,414,10
1378,679,12
1813,541,6
11849,1881,10
5693,1019,12
8755,1035,14
929,396,14
654,269,13
197,197,12
9630,713,14
2294,707,16
142,83,13
13837,1945,9
17037,4326,12
2309,492,15
14983,1413,16
7581,1108,9
8826,832,9
11535,645,15
12294,1135,8
897,329,16
851,306,5
234,178,7
823,179,10
2865,713,18
1049,333,12
3452,735,11
6935,657,13
1755,451,19
474,215,18
2539,333,11
7553,282,12
7634,787,9
3805,562,13
10122,1133,17
4039,796,12
5506,868,4
3452,593,13
7717,1345,12
5234,720,10
2333,474,13
349,271,22
4616,959,8
264,208,13
364,218,11
3955,689,11
8163,1275,9
7548,936,13
1236,397,9
193,160,16
3696,427,10
3565,903,10
7661,682,16
9004,867,11
1524,295,17
226,111,13
1727,477,20
3193,657,13
4089,704,11
1501,398,14
590,370,20
1589,523,10
576,341,15
4079,579,16
210,177,11
12286,1737,17
565,208,14
14777,1342,13
2632,485,7
1388,502,11
1468,402,12
13670,1353,14
12858,1454,13
1588,354,13
1782,301,6
10626,1196,20
5000,786,12
13833,1555,14
564,237,15
5154,710,15
4114,820,7
8492,875,11
3877,201,10
525,268,12
2783,257,10
5444,263,13
3250,486,15
1927,504,17
8017,604,12
2319,712,9
1088,426,13
340,284,16
4936,565,10
15668,1167,21
8952,648,13
2368,661,10
5576,878,11
860,364,14
3951,823,17
382,261,14
3507,507,12
4666,737,10
11306,1081,20
9402,1601,15
1165,347,10
351,191,12
13126,1307,9
649,297,16
6159,858,15
1606,148,6
373,292,12
10483,1254,11
3867,713,12
1293,475,17
2643,442,12
1277,268,9
384,131,5
1155,232,12
284,208,4
3855,434,5
796,346,11
438,228,16
148,104,7
309,252,11
415,293,11
402,222,8
547,192,10
11390,1187,9
973,408,21
844,418,8
299,239,9
2346,589,8
12557,1641,16
593,264,11
625,191,11
267,98,5
16446,1406,15
164,75,14
2123,432,18
3406,686,15
19900,2226,18
477,241,20
5430,866,17
409,163,16
1837,390,7
746,428,8
564,221,17
1291,410,10
92,53,6
3866,698,9
1013,576,11
128,100,10
4942,634,11
14640,1063,11
327,137,11
6783,1070,11
8012,1320,11
13963,1206,17
991,365,11
3472,770,15
13006,1363,13
237,150,12
199,129,15
1615,462,18
697,346,16
190,172,7
2516,324,7
768,395,13
3344,376,8
1432,342,12
9855,922,5
1113,412,13
4494,692,15
2996,510,11
503,181,11
10893,815,17
2805,377,13
11156,1404,17
3935,803,19
1185,382,9
1909,654,16
5556,646,24
1464,420,16
8923,842,15
7079,799,11
6617,840,13
4849,742,20
13486,1650,18
5000,1270,9
480,242,5
493,259,9
3390,915,14
2517,457,17
8987,888,20
531,294,8
13536,318,9
3427,862,8
4899,690,10
664,56,7
1471,385,21
801,296,7
2430,673,11
1136,211,10
6676,1847,6
1398,476,14
1929,581,16
363,175,21
795,150,6
3624,616,16
6399,904,14
302,169,5
10092,872,11
629,333,9
17103,1779,14
465,269,11
3149,290,9
4652,653,16
1075,415,17
3674,1325,14
10079,978,13
7829,1209,10
5745,626,16
397,241,16
7890,943,8
5687,692,16
710,299,15
2714,464,12
3320,449,13
2473,730,7
871,209,12
15711,1405,11
2034,44,6
810,267,9
9163,1065,18
9846,1113,16
3721,600,19
2845,651,10
4413,690,11
2420,739,13
6814,1097,19
1886,515,16
8847,1032,16
471,272,13
1467,445,17
2097,557,14
846,277,8
142,101,12
9833,1244,19
7152,847,8
5114,630,8
2138,373,13
4412,783,15
7595,767,9
12034,1164,19
10525,1202,7
23160,1731,14
12113,1383,16
4387,677,17
1521,537,18
17057,1501,7
491,311,16
10298,586,11
556,291,11
1098,335,15
12344,1042,20
9900,1060,12
2029,383,9
9517,1664,8
8298,929,14
331,299,12
1385,415,12
6633,899,13
15113,1532,9
336,276,17
10806,1294,9
1128,431,19
10225,1128,8
296,180,10
3889,609,15
14937,1234,18
723,145,7
998,253,12
247,203,22
1737,367,11
57,54,6
259,156,10
238,150,11
15992,1306,18
14456,1129,22
6908,968,11
13501,1367,15
121,103,11
870,296,16
8015,1096,11
3098,874,13
3315,790,17
7383,945,22
739,226,10
14121,1236,13
1106,285,9
492,332,9
372,246,11
878,166,9
3789,905,15
6606,732,24
10826,1485,9
437,271,16
315,177,17
2477,625,15
1588,543,7
326,272,13
2867,367,7
8653,761,14
15330,2178,18
755,302,9
15893,973,14
7884,848,17
5649,1016,9
2361,498,16
1587,547,12
855,332,7
1055,515,19
500,247,18
9369,1046,7
4364,671,14
1309,343,7
2404,545,14
10704,670,10
8547,1220,15
298,124,8
1980,310,13
267,185,19
5024,322,13
2497,854,10
9239,1315,14
739,366,15
9745,1320,17
471,241,23
7630,959,15
1645,580,10
8536,1051,17
3157,626,20
1082,421,9
175,123,15
14323,733,14
15046,1853,16
935,360,12
7389,780,10
3975,848,15
11355,944,6
2079,663,10
19073,1442,13
2850,724,19
6849,682,13
729,385,13
593,258,17
608,360,13
11578,1610,13
653,350,10
1760,474,13
941,302,14
373,217,19
8611,801,7
2195,494,9
250,183,5
4782,504,10
11811,1264,14
9531,1118,11
6181,739,18
12803,1290,19
11914,1359,18
1406,382,8
2292,424,17
303,158,8
93,80,14
1274,482,15
12396,1674,13
292,184,10
3075,578,13
3664,540,13
127,125,4
6145,773,17
369,169,10
463,253,15
451,237,15
5422,559,12
2181,392,14
1414,340,12
2332,488,15
951,370,12
419,212,15
428,247,17
5185,885,13
4490,412,10
14905,1456,7
273,213,6
9644,654,17
762,334,18
447,311,16
477,183,8
11360,311,9
387,238,16
226,174,18
76,74,9
239,146,10
11565,603,8
319,222,15
1063,462,6
767,279,13
1360,531,8
1803,605,14
13105,927,14
13277,1609,20
901,229,9
2736,477,12
7061,959,22
9164,948,11
389,210,11
4715,1009,8
380,236,13
449,260,10
9485,1205,11
7703,1436,16
1764,382,10
2497,701,13
4587,429,7
919,465,19
15756,1414,14
583,379,22
13807,1264,11
7235,704,17
1610,533,9
8922,1081,21
401,288,16
1438,400,21
2736,337,4
7016,1023,8
11762,747,9
12617,1676,11
16614,1785,12
3908,541,8
12357,1069,14
10229,1100,17
213,142,14
11061,874,20
14496,1071,8
7527,590,17
4688,791,14
8979,874,14
7526,788,21
1232,421,12
10008,640,10
790,312,14
5565,823,16
10202,1607,13
15234,1426,11
1600,140,7
289,114,5
4567,567,17
3710,733,18
965,336,13
10559,858,11
416,171,16
9070,1084,10
5099,758,19
10266,1261,13
216,197,8
606,357,11
1213,272,9
6017,881,13
101,98,10
3077,681,15
587,196,13
1600,417,9
4877,824,8
13760,1400,11
299,263,13
464,218,13
661,78,4
2695,634,13
2560,585,15
277,109,11
358,200,18
3067,662,13
15795,1497,11
418,210,15
616,335,18
7847,549,10
16720,1456,19
717,384,6
930,201,15
1195,166,13
643,291,10
864,320,20
362,131,12
3939,474,15
2264,181,5
163,145,9
722,396,13
3265,377,16
7367,403,12
1407,427,12
879,256,19
234,127,12
5480,792,20
343,205,8
8386,937,9
1815,498,12
323,168,8
177,149,10
200,138,10
10730,1871,27
719,460,14
652,218,7
464,254,18
2216,496,17
482,313,10
2852,569,3
282,212,15
546,282,16
11492,1089,14
9223,725,6
8547,678,11
1230,443,12
1271,544,6
2533,471,15
281,202,15
5406,737,12
229,186,10
8272,1266,12
1146,248,14
14113,739,7
5085,1291,10
9363,1317,14
789,221,7
4233,729,12
2623,508,12
1144,358,12
910,503,13
2758,1053,5
559,242,21
13157,1371,16
354,224,9
756,411,14
9961,761,8
699,337,15
811,317,8
10668,1519,12
218,195,12
3128,732,13
2914,785,9
342,156,12
412,214,15
7927,967,12
1059,374,9
13988,1029,12
14445,1510,14
450,306,17
2547,360,12
4495,373,10
2953,583,16
1116,318,17
7421,1288,13
5123,580,16
259,133,13
3023,729,17
13232,1137,12
15118,893,14
1512,328,11
2174,269,12
1094,469,11
10473,471,6
12401,839,15
5194,781,20
14878,1194,18
6896,1032,15
8081,560,13
50,7,4
419,211,12
259,188,17
1812,439,9
7317,801,5
2591,291,6
1477,458,14
1745,611,15
619,219,11
167,166,14
736,237,14
462,179,15
9256,681,16
1179,304,4
641,217,9
2987,683,16
7124,873,16
3261,630,11
228,161,12
12338,1068,13
3034,573,14
754,223,19
1090,344,9
481,298,21
7867,1182,11
3699,1013,14
9172,1058,10
938,388,13
874,572,22
594,360,14
1508,612,17
840,289,12
17320,1400,13
663,295,16
125,112,9
2009,595,9
6148,902,17
1921,302,16
267,97,8
364,244,12
15312,865,12
1687,521,10
10003,691,17
11532,1074,17
1218,359,21
2917,712,20
16145,2081,10
14615,1341,10
1751,358,10
124,94,5
645,205,8
1606,309,10
641,296,13
12305,1315,15
1967,441,20
13129,842,17
24095,1517,13
891,247,14
479,262,17
1901,425,11
747,301,11
11064,1072,13
4359,563,12
7793,1000,8
190,140,20
1449,588,13
854,501,13
434,251,8
1396,392,9
741,330,16
6985,1487,9
4032,902,19
11345,1933,17
440,162,11
350,187,13
253,197,13
2000,632,7
226,134,15
8579,1125,17
5060,1014,16
1491,370,13
11160,1211,17
3556,837,15
2941,653,15
3235,787,19
734,279,12
9963,978,16
1257,402,18
948,317,13
719,249,12
2443,509,22
17763,1801,17
9722,759,11
1067,370,18
484,306,13
2499,390,9
5817,907,9
279,180,6
1410,226,5
11376,1362,14
207,145,13
16599,1823,19
2820,458,15
6447,877,7
645,171,9
622,399,9
1169,350,15
1122,484,13
599,163,13
7129,502,10
12052,920,11
3887,653,17
11238,1058,11
679,455,21
16344,1342,11
1424,330,12
2185,557,6
871,550,6
310,233,12
4956,1540,4
3923,312,5
4104,752,13
1646,229,9
998,396,15
18051,2262,6
7970,911,15
1159,388,17
1017,420,22
361,169,10
210,107,14
13169,754,10
4269,271,11
2961,591,7
224,71,8
16403,1928,18
6124,635,13
455,171,17
10287,1129,15
706,343,19
384,313,9
1318,396,14
807,589,13
609,110,14
2799,645,5
3996,845,7
10203,1273,10
571,283,20
6290,916,14
1617,415,16
220,147,16
4235,1013,13
18196,2036,9
145,133,16
4572,259,10
686,323,7
172,148,15
866,334,8
264,193,14
1063,437,9
8514,1048,20
11336,1303,12
1421,266,11
1348,223,5
369,177,11
451,372,10
6094,823,12
2129,594,18
2635,550,11
11578,1322,18
17045,1970,17
165,156,13
7005,653,13
556,282,15
397,261,10
226,160,16
2227,406,11
1245,108,8
1703,402,10
372,265,10
1079,279,14
3845,619,7
11162,1445,11
8296,1288,6
214,149,15
1715,800,7
1585,468,12
11058,1225,24
4387,813,11
8938,962,13
207,184,15
12824,1056,10
6749,934,15
2496,580,14
10826,705,15
214,170,6
8575,985,18
17454,1583,15
860,369,6
3814,584,13
15728,1345,10
4482,481,16
201,161,14
6251,534,12
12725,1243,19
367,171,9
2831,478,10
6730,883,16
853,262,16
480,325,21
3830,471,14
4075,558,13
21026,674,9
315,201,10
3185,493,16
154,99,15
2216,396,16
1295,331,9
7652,989,12
1595,688,11
497,255,12
193,149,14
3137,563,10
372,241,10
333,160,9
783,243,25
1073,490,7
282,171,21
3468,624,18
835,388,10
12425,1601,11
309,240,13
1047,299,11
624,544,4
18890,1056,9
651,254,18
10792,1569,17
310,141,13
485,212,14
8520,1262,8
9399,1194,10
3896,531,13
243,150,5
1174,377,17
2686,705,13
13932,1211,14
18510,1987,13
242,172,10
308,172,18
448,323,15
7587,1107,12
919,249,18
360,199,10
8005,817,10
5253,1289,11
6531,832,16
1970,457,20
1380,351,11
8249,635,3
2742,475,12
225,185,16
10607,1130,9
5777,980,18
7675,1028,6
1860,557,15
121,120,5
1582,411,10
1455,411,9
1228,286,15
464,103,13
1044,223,8
175,125,34
428,73,6
474,238,15
1032,347,14
1111,415,13
11696,1372,13
16947,965,11
1964,591,29
5084,689,16
1464,336,16
1685,441,14
407,223,7
1580,409,7
701,369,14
8023,693,13
1893,564,8
197,158,13
1307,378,11
808,235,17
601,226,10
9492,1583,12
19670,1322,7
15687,1989,6
662,342,11
7723,828,17
344,251,17
1194,434,16
10655,1003,15
9170,1421,16
1938,637,18
12058,1254,13
432,190,12
447,195,10
14231,831,20
3738,520,16
16549,1715,22
10016,1515,16
216,132,11
10921,935,9
14267,1635,20
6120,875,17
379,177,9
4307,756,16
228,177,12
1879,560,12
14078,603,10
455,259,14
19698,1602,17
1951,344,16
316,156,14
7170,678,13
1627,532,15
365,188,16
366,251,10
3892,786,15
325,262,22
1416,477,14
271,115,15
481,325,19
9949,1157,19
13140,975,13
9427,538,7
5040,649,15
2811,440,14
9499,1367,9
7308,1005,11
3730,846,16
1788,333,13
2873,671,15
12962,1315,18
1665,680,13
452,283,9
14411,775,17
14707,1356,18
4145,709,20
1089,474,10
