"Mean","SD","NBeads"
1334,376,12
216,104,15
9582,1287,8
247,261,11
3543,858,7
10458,834,14
15574,1468,11
13882,1573,10
4448,541,12
643,262,9
2717,517,7
928,198,9
6574,1344,7
1658,417,16
12122,1110,9
1502,316,15
9920,986,16
7471,713,18
4111,514,10
507,184,15
334,189,15
1025,359,7
7238,913,10
896,360,18
2996,405,14
484,278,15
6361,954,14
6984,1400,10
3891,667,9
7943,920,8
163,143,10
12555,1345,5
457,187,6
6409,1134,10
14735,1314,11
233,158,6
1021,258,12
10912,707,14
404,155,6
3890,548,20
1421,250,8
572,228,22
9610,1616,8
633,216,7
627,342,10
14796,1479,19
268,158,13
16247,1382,10
3601,449,12
17512,3105,8
15617,1330,14
5106,730,13
11948,1010,15
10529,1262,10
498,207,16
11429,1217,9
1265,257,8
10839,1490,13
626,266,17
283,148,20
14132,1416,5
10092,1236,16
7590,1380,14
410,271,8
68,49,7
13502,1283,12
2016,372,6
8934,305,3
4840,1353,5
2429,570,8
943,231,10
6099,466,5
183,102,7
10021,1095,6
4531,831,14
334,173,13
579,186,8
437,221,11
1635,408,10
2138,325,8
4968,457,11
3566,199,5
4267,425,6
501,92,8
427,174,13
12704,1793,10
403,19,2
9218,1003,5
2236,539,13
12107,1231,10
5017,564,9
7049,235,5
388,235,4
8981,185,3
1377,289,3
11535,1873,3
1524,229,9
5055,0,1
581,236,13
255,180,4
3690,711,6
295,156,14
11925,1371,18
217,148,10
1960,457,14
405,212,15
10092,1266,11
625,260,14
856,226,10
266,92,10
434,178,11
6893,744,18
4009,391,10
5099,682,16
13771,1681,7
8921,1020,12
5114,922,11
446,206,7
10077,437,3
8982,746,11
14066,1165,10
866,338,15
7746,950,20
381,250,13
4135,674,16
943,391,8
4810,582,8
6519,982,15
8685,1056,8
1747,197,7
6015,467,7
10401,1482,17
11855,1054,12
12162,998,20
11210,1012,20
306,172,15
400,230,21
114,77,13
1670,439,15
5145,799,13
963,181,12
4895,774,15
15067,1084,5
593,268,24
196,156,20
8561,753,14
9510,1132,6
232,190,9
295,166,15
10079,932,16
12377,1274,15
4847,1052,14
6772,812,12
5099,283,10
799,242,13
478,286,11
452,255,13
374,245,17
7716,1165,10
1859,338,16
1154,148,10
8501,1552,14
3396,135,8
3350,555,21
13110,1381,12
5018,588,15
239,152,12
318,178,11
1607,468,14
8808,954,17
408,196,13
553,217,11
240,175,9
972,358,14
838,389,15
15932,1153,11
12616,1003,10
5700,1032,9
1724,473,10
605,404,12
255,194,20
4256,437,5
300,215,16
5438,759,21
6310,637,12
774,167,16
378,192,11
3540,303,17
9259,1512,16
625,201,9
836,475,12
1372,448,18
405,216,16
11632,1221,11
1091,250,4
6252,650,5
212,91,11
3124,636,13
1560,449,18
584,275,18
6528,674,11
1566,261,13
7754,841,14
206,138,11
579,292,16
6310,881,20
925,382,10
880,476,10
6148,1104,18
6654,954,23
504,218,11
757,353,18
3158,653,14
2010,410,20
254,170,10
10577,972,7
7830,1373,16
7740,712,11
4443,833,15
7350,559,9
5093,731,10
1454,433,6
3644,760,12
6797,784,9
511,279,13
573,254,24
9241,808,12
680,251,6
1658,399,24
298,157,10
112,103,11
6650,1169,16
11919,1173,12
11978,1621,15
6267,886,9
3451,623,10
673,273,16
645,261,13
4672,624,23
238,171,14
5213,192,7
9778,947,19
9210,899,10
13340,1277,17
245,96,7
14222,1423,14
125,107,13
8511,1035,14
13449,1193,13
8325,1251,11
638,223,15
3460,883,16
560,236,14
2867,727,11
129,125,15
16300,1408,12
907,293,12
9560,1596,16
3170,234,17
796,190,8
12633,1215,11
2708,519,20
345,156,12
8242,908,10
5582,176,5
2923,404,13
10361,1380,14
441,212,15
2443,251,8
12757,1467,15
2701,400,14
295,217,15
358,158,10
6398,762,17
12361,1687,15
680,256,23
336,207,12
1004,385,17
408,187,17
628,228,11
6202,685,13
481,231,12
2994,659,12
466,237,10
262,96,20
485,274,12
461,237,15
608,182,13
826,294,18
981,368,16
662,287,16
6057,285,4
1119,326,16
8882,385,9
673,284,16
6520,982,9
3829,459,15
1921,233,10
917,28,7
9163,1606,18
4423,525,9
15475,1885,12
10497,1169,12
9647,1198,12
5190,427,18
2158,295,14
1051,403,18
81,77,6
1301,342,10
278,133,6
3370,474,12
977,279,14
11712,1671,15
1170,316,13
10673,664,12
710,400,15
0,279,33
5099,547,20
1857,305,11
835,286,16
624,185,5
9348,1155,14
4575,631,12
837,288,20
5082,614,16
15047,1099,9
9387,804,13
1595,631,10
6563,787,14
10371,1179,12
5891,561,9
5575,449,14
2183,447,12
970,264,9
7796,784,10
1149,459,9
10971,1033,4
5238,870,6
12536,1569,11
420,262,9
2537,399,15
652,320,17
12151,868,14
447,209,11
1773,557,9
645,238,7
725,392,13
4483,759,18
3774,745,10
686,194,14
6125,971,7
2689,489,14
495,142,12
758,284,13
2162,287,11
2157,60,4
448,168,20
475,193,20
6619,762,17
804,363,14
3624,621,10
661,290,16
3992,696,17
7668,647,14
386,200,9
4295,670,11
369,222,16
453,179,13
217,156,9
10099,1340,13
4864,501,5
364,212,9
8615,1039,17
11063,1284,9
549,250,13
1486,444,8
126,59,6
5758,852,16
484,222,13
1619,410,12
361,137,14
6711,890,16
10288,2056,14
1688,14,3
2065,645,11
7717,696,12
4671,886,15
2063,488,10
765,318,18
5944,885,12
9185,1120,14
918,437,20
3562,483,15
1272,370,15
536,305,8
241,179,20
12870,1330,17
7023,1038,15
1694,703,12
335,168,13
16718,1801,23
397,319,4
1108,287,10
3286,663,10
16277,1612,10
919,266,11
10697,818,14
5702,502,18
11417,1442,13
363,138,13
519,242,5
126,72,21
4512,946,18
3744,605,10
344,154,8
11957,939,15
5172,636,11
11557,1158,13
804,214,11
762,375,19
2442,246,14
12571,1203,13
437,178,8
3798,524,9
2016,455,7
1031,147,6
528,266,16
146,94,13
428,242,13
4936,642,14
6972,797,21
13597,1308,11
561,218,18
643,266,10
4580,428,9
11019,1000,13
15057,1328,13
7656,1188,15
12239,723,15
687,223,19
9281,1204,17
11100,1361,28
6576,995,11
447,240,15
1199,280,11
7953,945,16
2758,713,7
2229,12,3
252,160,16
640,308,11
681,187,4
3385,572,10
331,165,15
17937,1242,19
1731,247,11
485,280,17
629,288,9
10706,787,14
599,293,10
7979,970,13
10727,1279,10
5390,619,15
17127,1383,14
12013,1486,19
12263,1089,8
4459,439,9
1175,264,4
5433,1027,8
816,417,11
6597,1001,7
13194,1613,15
4659,801,16
9673,1106,18
9472,1177,18
5030,659,16
313,196,10
567,255,10
341,228,16
849,269,9
7983,743,19
13833,1059,17
4941,649,14
9658,1334,16
7820,775,14
12932,595,5
1461,390,14
332,164,21
5115,806,16
9459,1230,8
788,318,11
4691,794,13
3684,655,17
9338,1134,15
6653,746,17
7218,660,19
13911,1930,12
9780,742,15
7226,990,13
15041,1602,19
419,293,13
7903,1170,14
489,268,20
3539,357,15
412,371,10
7337,701,11
1114,455,12
10419,425,12
321,258,11
182,148,9
166,114,9
14473,1313,14
12065,612,10
2425,305,15
717,356,15
3914,517,12
510,165,15
1796,423,13
11492,1124,11
7507,897,8
227,137,14
3489,558,8
8871,867,16
8618,351,6
10310,902,8
2536,328,11
1549,634,10
3241,675,9
14102,1385,9
10308,1119,19
2026,511,16
389,257,17
209,111,14
8683,701,15
14596,1568,17
10231,1302,10
517,329,10
13012,1680,15
4735,459,12
10023,736,12
1632,488,11
8059,1044,10
220,103,11
308,154,17
487,205,3
46,9,4
502,227,17
704,227,7
818,197,8
12125,1614,18
11769,1491,17
1035,411,17
1060,315,18
483,90,5
14411,1809,16
959,199,14
504,314,12
12432,1446,7
3341,506,12
170,103,13
602,408,17
5400,630,14
413,207,16
5349,796,17
3961,995,9
4905,716,13
1940,309,12
456,254,11
290,193,17
8391,722,17
4823,814,14
14133,1231,19
549,290,15
12355,1368,21
11937,2131,10
840,289,13
10983,1297,10
494,240,12
721,285,11
2037,383,4
480,236,11
338,242,12
1683,399,11
492,231,11
8503,965,12
5004,912,14
1650,298,15
774,283,13
7407,1147,19
11003,1215,17
913,263,9
7975,612,13
397,184,13
753,243,14
5982,1233,9
1210,268,13
11926,853,9
361,183,14
625,219,14
6979,907,11
437,183,22
9611,1371,19
1230,346,9
10182,659,19
1046,343,27
226,159,15
7903,1228,13
13563,1050,13
6039,707,13
4822,441,20
2827,467,19
2708,433,19
327,207,16
16549,1378,17
4979,614,17
331,222,13
933,403,8
5613,846,16
13089,830,7
1045,360,18
9521,736,9
4975,856,17
8882,1217,11
798,270,17
3174,612,6
604,296,16
243,172,12
9711,549,8
5979,393,9
10126,1114,8
7634,937,12
5280,867,14
364,317,13
673,296,12
454,214,13
5781,708,13
3045,489,8
3860,462,11
14914,1468,10
6121,719,8
839,335,16
6262,1206,12
5087,466,11
11362,1520,7
400,156,11
1574,227,11
480,135,9
4567,743,15
6554,1023,16
335,143,11
1074,197,11
3349,627,12
920,427,6
6554,757,7
10900,1280,15
8587,646,11
713,258,13
7906,954,18
883,248,7
2417,520,13
3965,624,14
425,219,20
3302,517,7
8004,924,9
4188,912,13
10927,334,6
15509,1379,11
179,84,9
2369,443,12
680,98,9
9468,1053,16
6485,1190,9
7119,1099,9
904,187,16
3159,459,12
516,272,6
3551,445,12
1040,365,15
1958,531,15
1150,306,7
13238,1067,15
10593,1159,8
3721,684,21
2293,606,12
8422,1099,16
611,264,20
350,209,12
14903,1807,10
8500,1123,17
5447,763,12
484,278,20
14872,1067,9
2202,457,14
1412,414,9
2010,449,27
236,230,21
6071,476,9
8411,86,2
626,225,15
719,295,9
6004,787,14
4317,623,20
679,300,14
4511,907,11
898,132,7
3927,574,7
11254,1533,14
1230,229,12
31,5,2
11944,931,10
479,293,12
4078,256,6
9620,1260,20
1964,530,12
328,161,14
11824,810,15
5685,488,14
369,180,13
736,267,18
12596,1418,11
9240,947,14
1046,294,39
2472,857,16
17993,1446,14
5672,1119,6
9121,819,4
649,209,10
11552,1196,8
609,214,11
2807,407,19
126,136,5
375,237,9
5234,859,6
3219,511,11
13655,1161,10
5950,390,8
326,181,9
11014,899,19
15906,1859,15
879,252,14
4646,703,9
5390,832,13
10748,1321,18
9478,1108,8
5143,724,15
658,268,5
153,125,10
312,154,11
11650,1125,13
214,180,12
340,246,6
11487,1489,8
3704,395,16
3751,579,8
547,309,14
7006,1065,21
1335,318,13
144,132,3
2179,393,23
423,217,13
1636,437,9
5824,695,8
10936,941,8
8407,1343,16
9951,645,10
11242,1255,12
1667,309,7
12218,1622,14
332,248,19
9240,831,15
901,468,24
1673,359,12
803,307,12
13324,1905,6
2676,450,12
16187,844,7
5196,404,9
13727,1861,9
4588,826,14
13813,1781,17
454,335,11
931,289,12
1433,350,14
8868,460,5
12982,1624,13
300,186,14
11408,1225,14
505,162,16
4706,995,6
12225,1938,8
177,195,7
1490,443,16
2737,539,12
5644,805,15
889,244,16
6674,661,10
4673,331,6
310,201,9
3176,638,15
2110,468,13
9466,1050,14
8081,1312,10
2761,520,15
291,146,17
1567,403,9
9350,838,14
1602,562,10
687,240,9
641,193,17
256,104,10
4801,773,25
152,84,8
583,189,17
2124,482,8
14366,1479,17
7514,1006,13
3322,650,15
1368,598,18
5455,740,4
7233,856,13
12221,1641,20
4226,1035,8
362,220,12
5107,1043,13
12582,1024,10
6741,748,19
5298,695,17
736,339,16
6462,813,11
1486,449,7
6389,733,12
2655,578,16
15068,1226,7
4143,331,8
360,180,9
3384,314,7
415,244,18
1964,126,8
5238,375,10
566,264,15
10010,1077,20
5769,967,21
815,248,13
9836,1273,15
8933,1178,12
1075,443,18
12628,1235,12
156,136,14
8983,672,8
276,68,11
14860,1278,22
3941,500,13
11811,1095,11
1013,202,10
159,104,4
1910,327,13
7558,671,14
1272,396,14
1109,295,11
8944,1289,8
2488,417,13
13170,1011,13
14410,1155,12
764,368,11
1346,307,16
12812,775,9
12107,1358,18
8835,1004,15
5045,891,13
3809,637,12
1026,273,10
7622,1109,20
604,264,14
8593,856,11
901,283,11
524,327,14
614,232,16
465,254,14
1377,534,18
12765,790,9
10632,1156,13
16757,1633,14
10807,1321,15
525,249,13
3384,316,11
1110,328,11
16499,1138,14
409,290,14
1193,236,5
903,375,12
1223,274,14
4845,774,11
4944,1276,12
695,245,10
9981,1091,7
8379,1168,19
3368,432,5
1347,363,16
463,299,17
4444,642,8
6397,769,15
690,351,14
15791,1787,13
792,337,13
8553,1100,14
10030,1335,22
463,258,14
2744,765,15
571,249,16
4185,653,15
11870,1985,10
549,216,17
842,341,18
3776,455,19
992,245,9
2860,321,10
799,271,8
3288,354,14
6006,1184,7
2721,554,19
6775,955,9
5759,798,22
932,435,16
1767,458,18
703,311,21
9368,1019,11
6825,622,14
3638,707,7
14268,1368,7
481,159,9
469,209,10
12746,1961,16
2661,546,21
318,226,17
334,218,11
964,307,15
1397,333,12
4455,803,11
162,120,12
4239,591,14
4830,984,13
3512,544,19
8888,718,4
517,254,15
437,326,12
2292,360,15
429,296,13
1579,433,19
3074,593,17
832,265,9
1577,491,21
16233,1475,14
1407,436,14
15078,1442,9
7783,520,13
6262,997,13
10258,892,13
9401,1158,15
579,226,20
1049,428,15
688,335,11
192,142,13
266,157,20
8927,1015,19
2671,590,14
10022,1113,10
10839,1478,21
852,354,15
15631,1965,16
9723,1122,10
1341,319,13
9043,1140,11
880,294,17
10297,1126,15
5416,674,17
5106,294,7
7376,837,15
5082,414,12
393,181,11
8419,1314,12
10571,1305,14
711,286,13
4240,585,14
13010,714,7
833,221,10
252,74,6
560,288,11
18209,1833,15
1448,271,15
14164,1137,8
1734,306,6
2943,547,15
1348,368,19
10416,765,12
3547,726,20
525,143,8
985,262,8
611,250,19
779,194,9
494,275,9
7118,987,14
451,98,4
716,327,15
3347,183,7
264,185,25
9367,861,11
3477,535,14
2343,476,10
1433,308,15
13495,1229,10
3023,421,12
9794,723,7
10857,1253,8
532,252,10
3646,1444,7
1547,472,9
863,315,15
4627,859,16
10877,985,12
3622,997,11
5176,872,13
1768,418,17
9339,1322,14
3156,592,10
519,192,12
6681,1099,10
687,212,18
1243,359,13
3109,533,18
828,321,8
13374,1053,17
3498,655,14
6019,767,24
7339,968,7
1226,456,13
15909,1714,10
4105,447,20
1385,339,16
3979,442,21
1429,495,11
896,382,12
4559,548,11
8885,1140,13
1570,440,14
468,201,13
645,274,16
1230,386,5
487,185,12
251,116,14
1738,333,12
9141,1489,14
7874,921,14
4601,832,8
1765,552,10
455,178,15
1086,307,12
1992,524,13
1432,319,14
348,148,12
13232,1447,10
1175,266,10
2565,374,10
631,234,8
1179,254,11
1912,424,20
11962,576,10
5487,537,10
11343,1486,11
285,317,6
13194,1313,8
308,195,9
209,161,17
1626,445,14
10144,1684,9
6847,1085,17
819,302,11
2290,306,9
3682,346,6
326,161,7
5788,824,20
473,164,20
566,275,12
450,258,9
433,254,16
2506,362,15
6652,667,9
14078,1396,8
318,185,8
306,88,12
3041,437,11
508,193,16
167,83,6
9079,841,11
1193,425,19
7499,259,6
1034,302,9
7778,979,11
474,217,9
454,313,12
4146,292,9
2086,430,18
1339,314,9
6454,955,10
1768,448,11
2784,476,12
532,153,8
4155,653,24
560,182,12
12845,1308,16
2183,683,16
15221,1537,12
2511,610,9
6055,653,11
373,125,7
6707,621,14
1231,430,11
11142,542,6
12010,1572,11
1491,396,24
292,182,23
12516,1544,16
1450,376,20
8295,914,17
11427,1321,22
12218,837,12
13174,1270,7
12098,1398,16
210,111,13
9174,1927,3
222,184,9
648,278,17
16054,1832,13
457,287,11
432,159,18
10186,1419,24
903,511,11
8555,1110,17
1157,380,19
2756,526,12
218,164,8
6334,923,9
7177,991,18
256,161,11
5368,1201,15
4738,989,9
4435,742,15
1375,210,11
5875,975,13
914,447,19
11518,1050,13
426,233,15
719,85,7
6223,93,4
10697,1354,17
13326,1146,14
2386,401,6
12238,985,9
896,342,17
689,292,17
12748,1695,15
214,167,12
10950,932,12
1305,217,10
255,75,8
220,145,14
1063,356,7
3147,632,12
11857,1070,7
781,405,17
1166,434,7
419,297,16
687,257,16
213,197,9
739,429,11
7089,831,17
9145,1184,10
15085,1174,8
936,273,5
5339,348,10
128,83,10
430,188,10
355,105,4
767,285,10
362,243,19
351,297,14
677,226,15
13213,1544,11
432,248,13
391,254,20
1436,454,16
10740,453,11
8728,890,12
13868,1155,7
11369,1505,17
1287,432,19
8076,559,7
5800,727,8
5371,635,14
5290,646,14
4215,389,15
6326,1198,9
9513,965,10
15482,1373,8
439,347,13
1244,465,8
281,178,16
763,143,13
921,171,11
561,277,12
9104,1108,12
1860,329,19
5531,815,11
418,166,10
813,320,18
9007,1141,16
1081,419,20
4185,438,13
842,262,17
14176,1689,16
142,116,12
257,150,9
4758,734,15
1347,420,16
4177,803,16
584,170,20
3243,310,13
800,254,10
9228,1027,14
13795,1103,24
380,228,12
5539,977,19
8285,1178,14
9326,932,11
720,154,7
6457,938,16
597,413,13
1093,273,11
10564,928,10
6143,708,12
299,186,12
2377,559,11
909,236,15
901,342,19
9239,496,10
9089,1270,15
332,214,15
439,237,14
756,289,11
6719,819,16
603,147,7
8782,894,15
1151,386,12
7372,1223,11
3249,680,11
1726,674,14
700,154,11
303,214,9
5325,673,17
448,292,12
484,140,12
231,186,8
400,205,7
14055,1356,11
98,75,11
200,109,13
8931,1000,14
11592,1254,17
8113,968,9
4504,563,14
8662,820,12
7308,762,18
2133,677,12
6819,946,21
8515,1014,13
11795,1390,12
1215,359,12
12090,1879,19
7988,1055,14
165,167,14
285,203,11
7828,995,18
11994,1002,13
5923,1024,20
337,193,16
10718,774,20
4828,205,5
818,380,18
6657,703,14
263,188,11
372,188,15
9880,1060,16
7453,639,14
11229,970,9
4493,620,13
1034,191,8
3383,600,15
342,180,6
619,253,11
5847,831,8
534,364,10
1287,334,21
14537,1191,18
5856,1460,9
1868,611,19
7886,1487,10
471,178,5
129,93,6
105,101,8
580,282,13
252,102,9
188,174,11
500,320,14
243,94,13
3519,542,15
521,247,13
1214,265,15
10087,655,13
1941,347,18
1785,441,14
11228,1416,7
431,262,16
3134,684,12
12620,1372,8
2445,443,8
8388,1071,15
1020,330,11
519,241,10
508,176,11
6970,983,12
751,225,13
185,153,7
807,334,11
370,194,7
3094,527,17
633,355,13
3276,532,16
1818,372,12
958,248,13
7228,902,13
1514,566,13
10543,1008,10
1361,291,10
1225,433,9
2170,564,9
7607,643,10
3189,450,17
3501,463,20
468,312,11
6475,1091,18
329,219,8
2962,545,15
5431,852,20
285,203,8
607,301,16
11633,1427,13
2093,225,10
16409,1945,15
181,123,11
6875,863,7
3510,413,10
1548,540,17
286,156,8
196,107,12
7287,941,16
5711,966,16
645,263,14
258,136,10
14359,1843,16
13816,1407,17
288,157,5
465,335,18
783,359,23
11158,1239,11
7774,1229,17
9445,1670,14
360,235,15
3441,485,10
1574,580,21
2109,458,14
293,142,18
253,141,17
101,68,10
6185,619,9
5094,698,13
5016,830,17
11358,1003,15
209,40,4
1117,311,8
4825,596,11
5388,89,4
13464,1348,17
3892,473,8
1636,367,14
3378,635,11
8383,1227,11
12417,764,5
384,206,15
372,251,7
15320,1982,12
5703,210,12
347,232,11
10336,1619,8
627,306,25
1095,301,15
239,170,17
519,274,10
912,310,16
7184,814,20
1066,169,15
1071,358,19
9496,342,5
13705,1935,16
317,175,14
3746,465,8
520,240,8
1035,347,10
1510,489,17
8216,1020,11
10475,881,14
369,157,12
7845,1045,16
6747,847,16
9798,1174,21
6278,610,12
9462,1223,21
7352,908,12
246,185,13
8467,997,16
303,178,22
196,129,15
3747,481,10
183,145,13
804,244,15
1172,200,11
12950,1314,16
9824,1179,15
280,148,11
5678,403,19
17359,1236,17
7711,630,11
8143,991,8
12804,1718,18
7133,644,14
6039,1060,16
1451,420,14
11463,808,14
1424,388,9
9446,431,4
183,80,11
606,130,13
3156,513,8
4432,422,13
3487,450,8
198,137,23
2384,497,12
2563,460,15
7492,694,13
5289,617,14
374,200,15
260,134,12
2468,643,17
6134,991,12
2292,369,9
4812,572,14
2495,563,14
11316,1178,19
7196,1033,24
1234,158,10
14585,977,8
5364,605,15
3657,760,16
2965,397,17
3029,457,5
11308,1785,10
8771,1008,14
9263,1042,18
5081,592,9
591,291,13
5743,735,13
6561,397,4
636,239,17
628,343,16
718,297,16
5782,825,19
556,211,18
378,218,12
1704,410,13
773,257,16
7022,467,13
248,163,12
11769,2463,15
10733,1397,20
6054,738,15
293,135,10
14571,1309,18
8721,1026,11
13672,1804,22
3882,790,13
384,231,20
1190,303,12
1930,432,17
1522,339,12
9131,693,7
7514,871,18
5084,640,19
8055,1176,11
243,172,15
140,122,9
3881,704,15
510,279,14
1592,556,5
8977,890,15
1014,306,18
7737,985,12
9417,901,12
763,214,12
4039,564,16
149,141,9
198,106,13
352,139,8
11117,1456,10
5633,986,13
11313,1022,20
294,98,7
640,420,11
943,394,21
14044,1364,16
623,217,10
2725,341,12
140,193,4
9928,1442,14
454,314,17
409,142,9
6473,830,18
2675,728,10
18802,1684,27
108,95,11
159,128,16
6073,607,11
91,82,6
1348,257,10
1601,410,13
5238,816,18
467,202,16
547,307,14
130,111,11
13185,953,7
9336,833,14
4445,800,9
549,222,16
1854,445,19
631,211,11
10712,1016,15
258,182,9
4210,870,10
1910,457,17
4009,332,9
4622,663,11
8917,1024,10
4297,649,22
660,208,10
13487,1248,11
1681,437,12
698,318,15
1703,495,17
9133,483,6
7522,1037,14
407,95,15
737,251,13
10557,1360,19
13826,1318,13
890,209,15
13037,1409,21
14815,919,16
615,161,9
3109,667,7
1389,376,10
3727,444,13
483,250,15
5940,926,13
7547,645,11
3862,658,14
1104,266,12
12493,1558,10
763,242,7
3946,929,6
13785,1358,23
11344,932,12
4207,824,16
5281,684,15
1556,411,15
968,371,16
10156,1413,15
12518,1813,16
455,277,14
3334,581,10
519,305,6
3452,587,12
263,136,12
519,244,14
665,176,16
517,186,13
10629,1640,11
7060,512,9
410,309,11
9272,968,12
9809,922,13
126,106,5
10464,1139,8
7456,1198,9
5941,630,13
878,474,17
6114,851,11
3162,485,14
3080,553,14
358,147,10
378,172,17
14370,1371,11
10525,1284,10
7419,666,14
2724,209,6
3970,725,15
1094,295,12
261,132,12
2313,495,8
13397,1775,12
1299,379,7
169,106,16
8967,941,20
7652,716,11
11027,2702,13
8085,514,13
235,136,15
833,286,13
3209,575,7
1091,394,16
252,111,13
12115,1436,13
6010,374,7
551,188,9
2331,441,7
5695,857,21
16359,1801,11
293,164,19
374,186,13
5407,460,13
4357,371,8
1018,382,19
11831,101,6
2767,585,18
2168,494,15
11572,1185,5
388,201,20
1352,521,16
1058,318,17
1232,363,14
2153,238,6
549,127,13
7371,786,6
8901,643,11
631,191,11
9901,1104,24
1789,389,18
14796,1497,12
4778,844,14
14612,1998,15
6000,712,15
7438,596,7
5162,713,8
16341,1436,17
316,222,9
10526,1010,16
10008,1220,17
11057,1038,15
6877,829,11
14573,911,10
601,161,17
1137,409,11
10037,1328,14
1906,226,5
836,320,17
810,181,19
8294,1389,14
3973,371,12
9248,954,15
757,285,13
730,242,8
13330,1369,19
5122,790,21
360,210,18
2370,497,10
890,257,13
203,161,14
248,110,7
11034,1209,11
757,366,6
5110,602,20
540,300,9
978,606,6
16392,1023,16
448,280,8
1377,314,14
6116,551,17
2699,479,13
15456,1484,13
852,157,13
2875,538,18
4379,677,12
890,276,9
5675,715,11
1584,504,19
735,182,8
1883,393,7
327,202,10
701,241,24
4906,663,16
613,156,11
7451,588,11
721,286,19
7785,964,11
3616,694,19
2643,271,14
11005,720,12
1060,311,16
764,295,4
224,121,8
878,297,14
12944,1404,15
1998,348,13
496,201,16
2362,372,9
6135,745,16
4420,579,15
8066,741,11
2252,616,14
15583,1358,9
1959,158,13
1020,515,15
8197,1157,17
3005,531,32
4009,584,15
403,188,18
9423,974,7
1103,406,16
2563,572,14
1339,395,15
14352,2174,12
9538,794,9
10507,795,13
6729,870,16
675,105,7
368,236,10
531,216,15
416,214,8
7187,659,13
10097,1728,16
11416,1421,6
1383,349,15
5840,369,7
2879,474,10
12956,1179,12
496,234,15
725,253,15
515,204,16
273,131,12
428,271,15
4088,611,11
811,289,13
8820,874,10
333,207,11
5748,553,8
942,334,17
9884,1282,17
5915,701,8
5612,852,16
750,237,9
1774,338,13
4828,877,20
679,331,16
10083,1076,11
14891,1249,15
500,211,11
1291,317,16
8754,734,12
969,263,17
1037,265,13
6126,865,12
577,363,5
